Text,Datetime,Location,Hashtags,polarity,subjectivity
eff members interesting noconfidencevote noconfidence zumavote,17:08:08 13:42:21,"Durban, South Africa","['EFF', 'NoConfidenceVote', 'NoConfidence', 'zumavote']",0.5,0.5
julius malema dont lie ohh love guy eff zumavote votezuma,17:08:08 13:18:24,"Cape Town, South Africa","['EFF', 'zumavote', 'votezuma']",0.5,0.6
cabinetreshuffle eff smalema voters 2014 2016 hope happy proud mess caused today,17:03:31 12:40:39,"Hillbrow, Johannesburg","['CabinetReshuffle', 'EFF']",0.475,0.725
people relate jz spread winning favor gupats called ramaphosa fraudster started playing games win anc election completely agree statement,17:12:16 09:17:05,"Soweto, South Africa","['Gupats', 'Ramaphosa', 'ANC']",0.4666666666666667,0.5166666666666666
economy loves wealthy people strong point cr17 anc would vote like capitalists,17:11:11 06:51:32,"Mpumalanga, South Africa","['CR17', 'ANC']",0.4666666666666667,0.8666666666666667
anc really must sort whole election system uncontrolled perfect corruption manipulation perhaps deliberately branch delegates must mandated advance branch choices exposed lobbying bribery democracy joke,17:12:18 03:22:46,Cape Town,['ANC'],0.4666666666666666,0.5333333333333333
amazing cheaply anc votes bought guptas enjoy,17:11:26 15:27:45,South Africa,['ANC'],0.4666666666666666,0.7000000000000001
like britain zuma called early national election doubt anc would win wait 2019 eff cope udm ff da damarch,17:04:18 12:03:47,"Port Elizabeth, South Africa","['EFF', 'COPE', 'UDM', 'FF', 'DA', 'DAMarch']",0.45,0.35
da becoming problem opposition agenda anc statepower wout getting 2 voter,17:08:11 07:43:02,"Daveyton, South Africa","['DA', 'ANC', 'StatePower']",0.45,0.8500000000000001
tertia anc election race becoming promise minute er scandal minute er joke minute er never mind theyve lost plot anyway,17:11:05 16:48:45,"Johannesburg, South Africa",['ANC'],0.45,0.8500000000000001
congratulations ifp winning nquthubyelections huge loss anc,17:05:25 12:09:53,"Mthatha, South Africa","['IFP', 'NquthuByElections', 'ANC']",0.45,0.825
rumours anda ntsondo disqualified stopped vote split bonginkosi prevent lennit max becoming da wcape leader,17:10:07 06:42:38,Cape Town,['DA'],0.45,0.8500000000000001
eff src elections university limpopo love tshirt fantastic girlfriends,17:10:04 17:46:37,"Springs, South Africa","['EFF', 'SRC']",0.45,0.75
good da votes eff sacp come anc thanks zuma,17:07:15 18:07:53,South Africa,"['EFF', 'SACP', 'ANC', 'Zuma']",0.4499999999999999,0.4
dear anc delegates please think vote wisely vote ramaphosa vote wmc need get rid leaders sold us vote dlaminizuma vote ret supportdlamini betterment nation ready ndz17 anc54 ancelectiveconference,17:12:18 05:19:19,"Johannesburg, South Africa","['ANC', 'Ramaphosa', 'WMC', 'DlaminiZuma', 'RET', 'SupportDlamini', 'NDZ17', 'ANC54', 'ANCElectiveConference']",0.4499999999999999,0.7
good read da going backwards anc eats da god given right govern full hubris lost election wc,17:09:04 10:30:07,South Africa,"['DA', 'ANC']",0.4452380952380952,0.5619047619047619
heralded many significant decision within anc 20 years think cyril ramaphosas election leader party zuma anc democracy elections,17:12:19 09:02:04,"Johannesburg, South Africa","['SouthAfrica', 'Zuma', 'ANC', 'Democracy', 'Elections']",0.4375,0.6875
believe ramaphosas victory master stroke anc sure anc increasing shift left win votes 2019 cyril support opposition parties also da comes family,17:12:28 07:51:01,"Johannesburg, South Africa","['Ramaphosa', 'ANC']",0.4333333333333333,0.4296296296296296
personally strongly believe leadership trust youve ambition passions take ought woman vote deputy president anc leadership cr17,17:12:12 03:39:21,South africa ,"['SA', 'ANC', 'CR17']",0.4333333333333333,0.7333333333333333
eff win election white university uct surely govern city johannesburg,17:05:12 13:31:43,South Africa,['EFF'],0.4333333333333333,0.4296296296296296
strong opposition need south africa vote opposition party vote anc,17:11:26 09:11:33,"Johannesburg, South Africa",['ANC'],0.4333333333333333,0.7333333333333333
nkosazana dlamini zuma camp confident shell win could result decline votes next elections anc,17:12:13 07:26:40,"66 Glenwood Road, Pretoria",['ANC'],0.4333333333333333,0.4111111111111111
breaking ace magashule wins secretary general position anc 2360 votes senzo mchunus 2336 votes incredibly close margins tens hundreds ancnec anc54,17:12:18 17:10:15,South Africa,"['ANC', 'ANCNEC', 'ANC54']",0.4166666666666667,0.5333333333333333
aware fact dlaminizuma best candidate next presidency supportndz vote ndz17 anc sm,17:12:03 15:19:57,"Randburg, South Africa","['DlaminiZuma', 'SupportNDZ', 'Vote', 'NDZ17', 'ANC']",0.4166666666666667,0.1833333333333333
fact ndz still got many votes means still many fools supporting zuma mentality anc,17:12:18 16:59:15,Cape Town,['ANC'],0.4166666666666667,0.4166666666666667
press 2019 kzn anc must proud vote unity conscious national government radically vote provincial government would sweet response mafia dd mabuza da waiting govern 2019,17:12:20 05:32:39,South Africa,"['vote', 'vote', 'Mafia', 'DA']",0.4166666666666667,0.7166666666666667
da needs find direction quick wont pull votes eff like thats sure,17:03:22 05:32:14,"Johannesburg, South Africa",['EFF'],0.4166666666666666,0.6944444444444444
rand rose yesterday buoyed positive sentiment election cyril ramaphosa anc leader,17:12:21 17:00:04,"Johannesburg, South Africa","['Ramaphosa', 'ANC']",0.4136363636363636,0.7477272727272727
whe problem duduzanes father noconfidence eff zumavote hahaha hah hahaha lol,17:08:08 12:32:33,South Africa,"['NoConfidence', 'EFF', 'zumavote']",0.4000000000000001,0.5
emerges management anc events sold inner circle cyril ramaphosa allow elements like bontle mpakanyane profit secure win electioncapture anc54,17:12:20 08:16:51,South Africa,"['ANC', 'Electioncapture', 'ANC54']",0.4000000000000001,0.3888888888888888
feeling eff well nxt election atleast 2 provinces grabs huge jump nationally smalema,17:10:09 19:57:02,South Africa,['EFF'],0.4000000000000001,0.9
remember malema promised huge lump sum money 2019 elections jst 2 disturb anc eff helenzi,17:03:25 04:51:15,"Pretoria, South Africa","['EFF', 'HelenZi']",0.4000000000000001,0.9
delusional anc members hope anc resurrected election shattered huge loss anc woza2019 ifp,17:05:25 09:13:36,South Africa,"['ANC', 'ANC', 'WOZA2019', 'IFP']",0.4000000000000001,0.9
every anc voter taxpayer read presidentskeepers dont steal like president available amazon,17:11:05 20:09:41,"Somerset West, South Africa","['ANC', 'presidentskeepers']",0.4,0.4
da win next elections hacking iec server,17:11:01 05:24:10,SOUTH AFRICA,"['DA', 'iec']",0.4,0.2
anc free state nomination taste continued quality one expect ruling party vote change april2019,17:11:29 13:47:41,Johannesburg,"['anc', 'april2019']",0.4,0.8
waiting results anc presidential election like watching final thats already time team still win suspense anc54,17:12:18 15:28:13,"Bloemfontein, South Africa","['ANC', 'ANC54']",0.4,0.7
nid 2 b dissiplined according 2 constitution bcos nd well never went back evn da win elections tommorow morning,17:10:31 06:06:45,"FreState,South Africa",['DA'],0.4,0.2
dlaminizuma support free state anc picks nkosazana dlaminizuma president ndz17 vote ret supportret education employment stopcorruption development growth newage,17:11:29 12:14:11,South Africa,"['DlaminiZuma', 'ANC', 'DlaminiZuma', 'NDZ17', 'Vote', 'RET', 'SupportRET', 'Education', 'Employment', 'StopCorruption', 'Development', 'Growth']",0.4,0.8
anc although branch nominations important obtaining majority level guarantee voting patterns branch delegates attending conference 22,17:12:04 18:16:51,Johannesburg,['ANC'],0.4,1.0
za im voter eff im happy member red bered,17:02:16 19:13:19,"Soweto, South Africa",['EFF'],0.4,0.5
remember support fantastic work vote continue progress dont corruption return anc,17:12:31 05:49:18,South Africa,['ANC'],0.4,0.9
anc north west spokesperson confirmed arrests said three six nonvoting delegates news,17:12:19 06:02:02,South Africa,['ANC'],0.4,1.0
looking breaking news ancs paidtwitter one feels eff justified voting da,17:01:24 18:57:34,South Africa,"['paidtwitter', 'EFF']",0.4,0.9
anc confirmed voting partys national executive committee ended counting underway,17:12:20 06:17:54,"Bloemfontein, South Africa",['ANC'],0.4,1.0
intro story ifp rout anc nquthu voting good share young journos take note,17:05:28 15:48:09,Cape Town,"['IFP', 'ANC']",0.3999999999999999,0.5
anc branch nominations show ramapahosa early edge whilst best available indicator likely win conclusive bigger branches entitled one delegate guarantee delegates vote instructed,17:12:01 08:59:41,South Africa,"['ANC', 'Ramapahosa']",0.3833333333333333,0.4833333333333333
lets unite go anc conference robustly respect comrades respect leadership respect delegates make sure conference peaceful dlaminizuma vote ndz17,17:12:06 06:23:37,South Africa,"['ANC', 'DlaminiZuma', 'Vote', 'NDZ17']",0.375,0.6944444444444444
keamo regret vote brother like old man thing better say eff invested time wisely argue person laughs absolutely nothing,17:11:17 03:13:33,"Johannesburg, South Africa",['EFF'],0.3749999999999999,0.625
suggest anc delegates december elective conference debate anc policy issues especially policy radical economic transformation must vote candidate whose policies best willing sign binding contract abide policies,17:12:05 03:02:05,South Africa,['ANC'],0.3625,0.5625
look leaked whatsapp images clearly stating ramaphosa bribing voters making every possible action win anc election win hook crook anc54 ancconference2017 ancconference dlaminizuma ndz17,17:12:17 12:19:53,South Africa,"['Ramaphosa', 'ANC', 'ANC54', 'ANCConference2017', 'ANCConference', 'DlaminiZuma', 'NDZ17']",0.36,0.4566666666666666
sasolburg bielections watch special assignment sabc 3 tonight 2100 time 1900 gmt anc da eff sacp mca,17:11:27 15:37:01,South Africa,"['SABC', 'ANC', 'DA', 'EFF', 'SACP', 'MCA']",0.3571428571428571,0.5714285714285714
sasolburg bielections watch special assignment sabc 3 tonight 2100 time 1900 gmt anc da eff sacp mca,17:11:27 15:37:01,South Africa,"['SABC', 'ANC', 'DA', 'EFF', 'SACP', 'MCA']",0.3571428571428571,0.5714285714285714
well done 2 opposition well done 2 courageous anc members voted corruption special congratulations 2 eff,17:08:09 05:58:31,South Africa,"['ANC', 'Corruption', 'EFF']",0.3571428571428571,0.5714285714285714
sasolburg bielections watch special assignment sabc 3 tonight 2100 time 1900 gmt anc da eff sacp mca,17:11:27 15:37:01,South Africa,"['SABC', 'ANC', 'DA', 'EFF', 'SACP', 'MCA']",0.3571428571428571,0.5714285714285714
well done 2 opposition forces well done 2 courageous anc members voted corruption special congratulations 2 eff,17:08:09 05:55:10,South Africa,"['ANC', 'Corruption', 'EFF']",0.3571428571428571,0.5714285714285714
smalema true tht national leadership eff com 2 zebediela contest ward 14 byelection,17:10:09 17:54:23,SOUTH AFRICA,['EFF'],0.35,0.65
malema says true party respect president jacob zumas election majority president eff,17:02:14 10:12:02,"Johannesburg, South Africa",['EFF'],0.35,0.65
newage white da members good parliament blacks marching voting damarch,17:10:05 10:17:00,"Germiston, South Africa","['DA', 'DAMarch']",0.35,0.3
true vote goes anc cr17 anc54,17:12:18 15:40:40,"Giyani, South Africa","['ANC', 'CR17', 'ANC54']",0.35,0.65
eff supporters sporting bright red attire noconfidence zumavote,17:08:08 11:58:50,South Africa,"['EFF', 'NoConfidence', 'zumavote']",0.35,0.3999999999999999
anc54 pres cr17 dp lindiwe sisulu chair gwede mantashe sec senzo mchunu ds lungiswa trea paul mashatile bring back life rotten anc good luck delegates vote hearts minds opposition proudly da,17:12:17 16:38:30,Johannesburg,"['ANC54', 'CR17', 'ANC', 'DA']",0.35,0.55
anc54 pres cr17 dp lindiwe sisulu chair gwede mantashe sec senzo mchunu ds lungiswa trea paul mashatile bring back life rotten anc good luck delegates vote hearts minds opposition proudly da,17:12:17 16:38:30,Johannesburg,"['ANC54', 'CR17', 'ANC', 'DA']",0.35,0.55
de lille gave votes need true colors da go thru,17:12:19 03:39:33,"Soweto, South Africa",['DA'],0.35,0.65
stealing anc dec election zuma dynastyfiefdom full swing manipulator ancec,17:11:03 04:47:04,South Africa,"['ANC', 'Zuma', 'ANCEC']",0.35,0.55
anc54 ramaphosa trying buy anc delegates votes expense bidvest luxury stay true,17:12:17 13:46:59,South Africa,"['ANC54', 'Ramaphosa', 'ANC', 'Bidvest']",0.35,0.65
true story jobs poverty says pali lehohla noconfidencevote secretballot zuptocracy eff,17:08:07 12:05:20,South Africa,"['NoConfidenceVote', 'SecretBallot', 'Zuptocracy', 'EFF']",0.35,0.65
true leader smalema come 2019 change dat 6 50 vote eff,17:12:22 17:15:46,Johannesburg ,['EFF'],0.35,0.65
says private investors without good governance voters must realise fact anc given,17:11:05 18:59:40,"Cape Town, South Africa",['ANC'],0.35,0.4875
anc news agency says heard dlaminizuma lost election pushed recount true would explanation delay,17:12:18 16:39:46,"Johannesburg, South Africa",['ANC'],0.35,0.65
thanks anc getting better better chasing away voters really whish injured eff guys speedy recovery,17:08:08 18:19:19,"Middelburg MP, South Africa",['EFF'],0.35,0.35
dear sacan time us stand 2gether n vote anc govt theyre bettr govt jhb good govtnmb good govt fighting remove mayorswith anc poor become poorer rich become richer call mzansi regards,17:11:30 20:03:49,"Soweto, South Africa",['ANC'],0.34375,0.6375000000000001
mde closest contested elections anc thinks cr win ensure positive outcome taking party different path anc54,17:12:18 10:50:53,"Bloemfontein, South Africa","['ANC', 'ANC54']",0.3424242424242424,0.5151515151515151
keep good work sure greater public reward da well next municipal elections,17:12:30 08:02:47,"Johannesburg, South Africa",['DA'],0.3399999999999999,0.4111111111111111
voting cattle tradition particularly anc captured final bullet ends beautiful ancmp,17:12:01 14:32:08,"Johannesburg, South Africa","['ANC', 'ANCMP']",0.3388888888888888,0.7777777777777777
right time newly elected top 6 take actions president zuma inquiry statecapture theyll also building strong bond anc sas citizens regarding 2019 elections,17:12:22 10:15:34,South africa ,"['StateCapture', 'ANC', 'SA']",0.3388528138528138,0.5558982683982684
acid test anc presidential hopefuls willing sign legally binding contract appropriate warranties underwrite election promises people 1 end poverty 2 implement ret 3 fund free education ndz vs ramaphosa,17:11:27 03:08:54,South Africa,"['ANC', 'RET', 'NDZ', 'Ramaphosa']",0.3375,0.5625
position 36 going numbers say top two messing around may anc much work convince bornfree cleverblacks worth elections2019,17:12:18 03:54:38,"MIDRAND,SOUTH AFRICA","['ANC', 'elections2019']",0.3333333333333333,0.2666666666666666
voted anc loyal supporter built laager around z allowed state capture,17:12:04 04:47:25,South Africa,['ANC'],0.3333333333333333,0.8333333333333334
da noconfidence vote 8th time lucky da noconfidencemotion news,17:08:08 11:35:45,"Cape Town, South Africa","['DA', 'Noconfidencemotion', 'news']",0.3333333333333333,0.8333333333333334
ironic da warned eff vote da told eff captured look eff clearly cant make good decisions 4,17:07:11 07:24:52,South Africa,"['DA', 'EFF', 'EFF']",0.3333333333333333,0.6277777777777778
2 front runners anc hotly contested presidential election share light moment elective conference starts ancconference,17:12:16 13:56:24,Johannesburg,"['ANC', 'AncConference']",0.325,0.775
im enjoying live stream vote confidence mashaba eff icula kamnandi,17:11:30 12:46:38,Cape Town,['Eff'],0.3181818181818182,0.55
eff motion seems nobody interested 6 voting support offered eff 94 wants uphold constitution interesting,17:02:28 13:29:25,South Africa,['EFF'],0.3166666666666666,0.3666666666666667
true sense urgency eve elective conference ret urgent anc adopt detailed policy ret elective conference even discussion documents consideration real ret election ret ret 23 years,17:12:01 13:18:53,South Africa,"['RET', 'ANC']",0.3166666666666666,0.5666666666666667
want know funds anc da eff elections partyfunding da go first always pretend transparent clean,17:11:07 14:29:39,"Johannesburg, South Africa","['ANC', 'DA', 'EFF', 'partyfunding']",0.3083333333333333,0.5166666666666667
want know funds anc da eff elections partyfunding da go first always pretend transparent clean,17:11:07 14:29:39,"Johannesburg, South Africa","['ANC', 'DA', 'EFF', 'partyfunding']",0.3083333333333333,0.5166666666666667
want know funds anc da eff elections partyfunding da go first always pretend transparent clean,17:11:07 14:29:39,"Johannesburg, South Africa","['ANC', 'DA', 'EFF', 'partyfunding']",0.3083333333333333,0.5166666666666667
anc candidate billyclassssen wins byelection bergrivier municipality victory da,17:08:24 08:37:55,South Africa,"['ANC', 'BillyClassssen', 'WINS', 'Bergrivier', 'Municipality', 'Victory', 'DA']",0.3,0.2
anc candidate billyclassssen wins byelection bergrivier municipality anc 1186 votes da 992 votes victory da,17:08:25 05:38:59,South Africa,"['BillyClassssen', 'WINS', 'Bergrivier', 'Municipality', 'ANC', 'DA', 'Victory']",0.3,0.2
